11,4,0.6617767387492695
11,5,0.71697837521917
11,6,0.6860607831677381
11,7,0.6795149035651666
11,8,0.6672998246639392
11,9,0.6706604324956166
12,1,0.698042080654588
12,2,0.6706312098188194
12,3,0.6775862068965518
12,4,0.6587960257159555
12,5,0.7015488018702511
12,6,0.6981297486849796
12,7,0.6723845704266511
12,8,0.7016072472238457
12,9,0.6827878433664523
13,1,0.7135593220338983
13,2,0.6774985388661602
13,3,0.6686732904734073
13,4,0.6825540619520748
13,5,0.6809760374050262
13,6,0.6983050847457628
13,7,0.6570718877849211
13,8,0.6587668030391585
13,9,0.6603740502630041
14,1,0.7168907071887786
14,2,0.6927527761542958
14,3,0.6858270017533605
14,4,0.6857977790765634
14,5,0.6877849210987727
14,6,0.6931618936294565
14,7,0.6930742255990647
14,8,0.6878725891291642
14,9,0.6894506136762127
15,1,0.7135593220338983
15,2,0.6706896551724139
15,3,0.7065166569257744
15,4,0.6911747516072472
15,5,0.6827001753360608
15,6,0.708562244301578
15,7,0.6981005260081824
15,8,0.6828755113968439
15,9,0.6758912916423145
16,1,0.6912039742840445
16,2,0.6448275862068966
16,3,0.665458796025716
16,4,0.6843658679135008
16,5,0.6912624196376388
16,6,0.6930450029222677
16,7,0.6895967270601987
16,8,0.6809760374050264
16,9,0.6775569842197545
17,1,0.7135593220338983
17,2,0.6722384570426652
17,3,0.6979544126241964
17,4,0.6861484511981297
17,5,0.6877849210987727
17,6,0.7155172413793103
17,7,0.6912624196376387
17,8,0.6979836353009936
17,9,0.6739918176504969
18,1,0.6860607831677382
18,2,0.6721800116890707
18,3,0.7065166569257745
18,4,0.6979544126241964
18,5,0.6964056107539451
18,6,0.7033606078316773
18,7,0.7085037989479835
18,8,0.7032437171244886
18,9,0.6946814728229106
19,1,0.6980713033313851
19,2,0.6567212156633547
19,3,0.6926358854471071
19,4,0.6894213909994156
19,5,0.7048801870251314
19,6,0.6912624196376388
19,7,0.6826125073056691
19,8,0.6638515488018703
19,9,0.6723845704266511
20,1,0.7135593220338983
20,2,0.6653711279953245
20,3,0.6704266510812389
20,4,0.682583284628872
20,5,0.6912039742840443
20,6,0.7033606078316775
20,7,0.7032437171244886
20,8,0.6793395675043834
20,9,0.6948275862068967
21,1,0.7135593220338983
21,2,0.6842197545295149
21,3,0.6534774985388662
21,4,0.6843074225599065
21,5,0.6964932787843366
21,6,0.6913793103448277
21,7,0.7051431911163062
21,8,0.7068088836937465
21,9,0.6929865575686733
22,1,0.7135593220338983
22,2,0.6722092343658679
22,3,0.6499707773232029
22,4,0.6876972530683811
22,5,0.6964640561075395
22,6,0.7155172413793104
22,7,0.7033313851548801
22,8,0.6759205143191116
22,9,0.6896259497369959
23,1,0.7135593220338983
23,2,0.6619520748100527
23,3,0.6876680303915839
23,4,0.7050263004091175
23,5,0.682729398012858
23,6,0.7135593220338983
23,7,0.693074225599065
23,8,0.6897136177673875
23,9,0.6656925774400936
24,1,0.7135593220338983
24,2,0.6825832846288721
24,3,0.6587668030391585
24,4,0.6893629456458212
24,5,0.6879018118059614
24,6,0.70166569257744
24,7,0.6879018118059614
24,8,0.6999707773232028
24,9,0.686177673874927
25,1,0.7066627703097603
25,2,0.6429573348918761
25,3,0.6876388077147866
25,4,0.6826125073056691
25,5,0.7203389830508475
25,6,0.6895967270601988
25,7,0.6982466393921684
25,8,0.6812098188194038
25,9,0.6983927527761542
26,1,0.7135593220338983
26,2,0.6568088836937463
26,3,0.6518702513150204
26,4,0.6859438924605493
26,5,0.6775569842197545
26,6,0.7119228521332553
26,7,0.6740794856808885
26,8,0.6690531852717709
26,9,0.6843366452367037
27,1,0.7135593220338983
27,2,0.6617767387492693
27,3,0.662010520163647
27,4,0.703156049094097
27,5,0.6999123319696083
27,6,0.7135593220338983
27,7,0.7016949152542373
27,8,0.7051431911163062
27,9,0.6895967270601988
28,1,0.694739918176505
28,2,0.6567504383401519
28,3,0.646697837521917
28,4,0.6807422559906487
28,5,0.6929281122150789
28,6,0.6999707773232029
28,7,0.7016072472238457
28,8,0.6998831092928113
28,9,0.684395090590298
29,1,0.7135593220338983
29,2,0.6704850964348334
29,3,0.6912624196376388
29,4,0.7015195791934541
29,5,0.6758620689655173
29,6,0.7000584453535943
29,7,0.7032729398012858
29,8,0.6758620689655173
29,9,0.6741963763880772
30,1,0.7066627703097603
30,2,0.6825248392752775
30,3,0.6328170660432496
30,4,0.689333722969024
30,5,0.6791642314436003
30,6,0.6827586206896552
30,7,0.7224137931034483
30,8,0.6827878433664523
30,9,0.6844827586206896
31,1,0.7135593220338983
31,2,0.6359146697837522
31,3,0.6396551724137931
31,4,0.7048801870251314
31,5,0.6879310344827587
31,6,0.7085037989479837
31,7,0.6913500876680304
31,8,0.6914085330216247
31,9,0.6776738749269432
32,1,0.7135593220338983
32,2,0.6601694915254237
32,3,0.6329339567504384
32,4,0.679135008766803
32,5,0.6913208649912331
32,6,0.6913793103448275
32,7,0.6794856808883694
32,8,0.6708065458796026
32,9,0.6621274108708357
33,1,0.7066627703097603
33,2,0.6566919929865576
33,3,0.6397428404441847
33,4,0.7030976037405028
33,5,0.6946522501461134
33,6,0.6982758620689655
33,7,0.6948568088836937
33,8,0.6860900058445354
33,9,0.6878725891291643
34,1,0.7135593220338983
34,2,0.6481297486849795
34,3,0.6432495616598481
34,4,0.6774108708357686
34,5,0.6931618936294565
34,6,0.7051431911163064
34,7,0.710374050263004
34,8,0.6947983635300994
34,9,0.6931034482758621
35,1,0.7066627703097603
35,2,0.6565751022793688
35,3,0.6396259497369959
35,4,0.6894798363530099
35,5,0.6879018118059614
35,6,0.6982466393921684
35,7,0.6811221507890123
35,8,0.6844827586206896
35,9,0.6742255990648743
36,1,0.7066627703097603
36,2,0.6601402688486265
36,3,0.6397136177673876
36,4,0.7047925189947399
36,5,0.6982174167153712
36,6,0.7000292226767972
36,7,0.693074225599065
36,8,0.6741087083576855
36,9,0.6622150789012273
37,1,0.7014611338398599
37,2,0.6655172413793105
37,3,0.6876095850379895
37,4,0.686031560490941
37,5,0.6862361192285213
37,6,0.7206312098188195
37,7,0.7016949152542372
37,8,0.6775862068965518
37,9,0.6708065458796025
38,1,0.7066627703097603
38,2,0.6756282875511397
38,3,0.6345704266510813
38,4,0.6773232028053771
38,5,0.6877849210987727
38,6,0.6862653419053186
38,7,0.689655172413793
38,8,0.6895967270601987
38,9,0.6568673290473408
39,1,0.7066627703097603
39,2,0.6704558737580363
39,3,0.6327878433664524
39,4,0.6980128579777908
39,5,0.6998831092928113
39,6,0.7118351841028638
39,7,0.6965225014611339
39,8,0.6861484511981297
39,9,0.694739918176505
40,1,0.6842489772063121
40,2,0.6689947399181765
40,3,0.6500584453535944
40,4,0.6962594973699592
40,5,0.6895382817066043
40,6,0.7017241379310346
40,7,0.7084453535943893
40,8,0.6879602571595559
40,9,0.6897136177673875
41,1,0.7066627703097603
41,2,0.684219754529515
41,3,0.653477498538866
41,4,0.6895382817066043
41,5,0.6895967270601987
41,6,0.7000876680303916
41,7,0.686177673874927
41,8,0.6793687901811806
41,9,0.6569549970777324
42,1,0.7066627703097603
42,2,0.6759205143191116
42,3,0.653448275862069
42,4,0.6892752776154296
42,5,0.6946814728229105
42,6,0.6999415546464055
42,7,0.6828462887200468
42,8,0.6912039742840445
42,9,0.6759497369959088
43,1,0.7066627703097603
43,2,0.6566919929865576
43,3,0.6414669783752192
43,4,0.6842197545295149
43,5,0.679281122150789
43,6,0.6982758620689655
43,7,0.7085037989479837
43,8,0.6930450029222677
43,9,0.684395090590298
44,1,0.7101402688486266
44,2,0.6827586206896552
44,3,0.6550555230859147
44,4,0.6979836353009936
44,5,0.6929865575686733
44,6,0.6931034482758621
44,7,0.6966393921683227
44,8,0.6810052600818235
44,9,0.6793395675043834
45,1,0.7135593220338983
45,2,0.6670075978959674
45,3,0.6362653419053186
45,4,0.6945061367621275
45,5,0.7136469900642898
45,6,0.7050263004091175
45,7,0.6931618936294566
45,8,0.679427235534775
45,9,0.6896843950905903
46,1,0.7066627703097603
46,2,0.6583869082407948
46,3,0.6414085330216249
46,4,0.6963471654003507
46,5,0.7068088836937464
46,6,0.6862068965517242
46,7,0.6879602571595559
46,8,0.6913793103448276
46,9,0.6792518994739918
47,1,0.7066627703097603
47,2,0.6634716540035067
47,3,0.6482466393921683
47,4,0.7014611338398599
47,5,0.7049970777323203
47,6,0.6880187025131501
47,7,0.6931911163062537
47,8,0.6878725891291643
47,9,0.7016072472238457
48,1,0.7135593220338983
48,2,0.6738457042665108
48,3,0.6483343074225599
48,4,0.6911747516072473
48,5,0.71697837521917
48,6,0.6998246639392169
48,7,0.6947983635300994
48,8,0.6981297486849796
48,9,0.6912916423144359
49,1,0.7066627703097603
49,2,0.6828170660432495
49,3,0.6259205143191117
49,4,0.6927235534774987
49,5,0.6895675043834014
49,6,0.6913793103448276
49,7,0.6948568088836937
49,8,0.6930742255990648
49,9,0.6844827586206896
50,1,0.7066627703097603
50,2,0.6515488018702513
50,3,0.6380187025131502
50,4,0.6808883693746347
50,5,0.6964640561075395
50,6,0.6930450029222678
50,7,0.689655172413793
50,8,0.7067212156633549
50,9,0.6998538866160141
