2,1,0.7135593220338983
2,2,0.7135593220338983
2,3,0.7135593220338983
2,4,0.6877556984219755
2,5,0.6843366452367037
2,6,0.6721215663354763
2,7,0.6737872589129165
2,8,0.6980713033313851
2,9,0.7115721800116891
3,1,0.7135593220338983
3,2,0.6946522501461134
3,3,0.6981589713617768
3,4,0.6774400935125657
3,5,0.7016072472238457
3,6,0.7135885447106955
3,7,0.6964348334307423
3,8,0.6929865575686733
3,9,0.6929865575686733
4,1,0.7135593220338983
4,2,0.7152542372881356
4,3,0.7068381063705436
4,4,0.7101987142022209
4,5,0.6723553477498538
4,6,0.663968439509059
4,7,0.6570718877849211
4,8,0.6826709526592636
4,9,0.6829047340736412
5,1,0.7135593220338983
5,2,0.6568088836937463
5,3,0.6586791350087668
5,4,0.6653711279953244
5,5,0.6705435417884278
5,6,0.6638515488018703
5,7,0.6876680303915839
5,8,0.66364699006429
5,9,0.6500584453535944
6,1,0.7135593220338983
6,2,0.7221800116890706
6,3,0.7324079485680889
6,4,0.6982174167153712
6,5,0.7049678550555231
6,6,0.7117475160724722
6,7,0.712010520163647
6,8,0.6878141437755698
6,9,0.6878141437755698
7,1,0.7135593220338983
7,2,0.7032144944476915
7,3,0.6981881940385739
7,4,0.6808591466978375
7,5,0.6655464640561075
7,6,0.662156633547633
7,7,0.6739333722969025
7,8,0.6500876680303915
7,9,0.6723845704266511
8,1,0.7135593220338983
8,2,0.682583284628872
8,3,0.7016656925774402
8,4,0.677644652250146
8,5,0.6931618936294565
8,6,0.6914085330216249
8,7,0.6845412039742842
8,8,0.6828462887200468
8,9,0.6810052600818235
9,1,0.7135593220338983
9,2,0.6621566335476329
9,3,0.6652834599649328
9,4,0.6739918176504969
9,5,0.7014903565166569
9,6,0.6912039742840445
9,7,0.6758620689655173
9,8,0.670718877849211
9,9,0.6774985388661602
10,1,0.6981297486849796
10,2,0.7222092343658679
10,3,0.7032437171244885
10,4,0.6827586206896551
10,5,0.6670075978959673
10,6,0.698042080654588
10,7,0.7086206896551724
10,8,0.6793103448275861
10,9,0.6880479251899473
11,1,0.7135593220338983
11,2,0.7188194038573934
11,3,0.6534774985388662
